l1i_size,l1d_size,l1_assoc,l2_size,l2_assoc,line_size,$_cost,misc_cost,total_cost,cpi,CPIvsCOST_weighted
1.0,8.0,4.0,128.0,4.0,64.0,217.0,2.176,219.176,2.2034691200000003,45.16277529600001
16.0,64.0,2.0,128.0,8.0,512.0,778.0,2.624,780.624,1.1673578956652841,156.53388631653226
16.0,16.0,2.0,512.0,8.0,512.0,778.0,1.28,779.28,1.167414023665172,156.53393121893217
16.0,16.0,2.0,128.0,4.0,16.0,393.0,36.864000000000004,429.86400000000003,16.18725274725275,91.54980219780221
16.0,16.0,8.0,128.0,2.0,512.0,416.5,0.512,417.012,1.1673531356652938,84.23388250853225
64.0,64.0,8.0,128.0,8.0,128.0,1186.0,4.352,1190.352,1.6393314387213371,238.51146515097707
16.0,16.0,4.0,512.0,1.0,16.0,784.25,16.384,800.634,16.176703296703295,169.79136263736265
16.0,16.0,1.0,128.0,4.0,16.0,389.0,4.096,393.096,16.2021978021978,90.76175824175826
1.0,8.0,4.0,1024.0,4.0,32.0,1113.0,18.688000000000002,1131.688,3.32688016,225.261504128
4.0,4.0,2.0,512.0,8.0,16.0,586.0,16.384,602.384,5.588376912,121.67070152960001
1.0,1.0,4.0,16.0,4.0,64.0,49.0,0.384,49.384,2.203914648,11.563131718400001
1.0,1.0,1.0,1024.0,1.0,32.0,1044.25,0.0,1044.25,4.178346127999999,212.19267690240002
16.0,16.0,4.0,128.0,1.0,16.0,400.25,16.384,416.634,16.176703296703295,92.99136263736264
128.0,8.0,4.0,1024.0,1.0,32.0,2128.25,34.816,2163.066,3.327457848,428.3119662784
1.0,1.0,4.0,4.0,1.0,32.0,36.25,0.512,36.762,3.333344248,9.9166753984
32.0,2.0,2.0,512.0,2.0,16.0,792.5,67.584,860.0840000000001,5.598135272,162.9785082176
1.0,1.0,1.0,1024.0,4.0,64.0,1045.0,8.192,1053.192,3.086803608,211.4694428864
2.0,32.0,8.0,512.0,8.0,16.0,818.0,16.896,834.896,5.578235984,168.0625887872
32.0,32.0,2.0,512.0,8.0,128.0,1034.0,9.216000000000001,1043.216,1.638627104,208.1109016832
4.0,2.0,2.0,512.0,2.0,128.0,568.5,4.864,573.364,1.7944985039999999,115.1355988032
4.0,2.0,8.0,8.0,2.0,16.0,88.5,2.048,90.548,5.584668392,22.167734713599998
1.0,1.0,1.0,16.0,4.0,64.0,37.0,0.128,37.128,3.089740248,9.871792198400001
8.0,128.0,1.0,1024.0,1.0,32.0,2116.25,0.0,2116.25,3.328458064,425.9127664512
16.0,16.0,2.0,1024.0,8.0,16.0,1290.0,49.152,1339.152,5.5782138,262.46257104
16.0,16.0,2.0,128.0,8.0,16.0,394.0,34.816,428.81600000000003,5.5815386,83.26523088000002
1.0,128.0,1.0,1024.0,4.0,32.0,2061.0,16.384,2077.384,3.32713452,414.86170761600005
1.0,128.0,4.0,1024.0,1.0,32.0,2072.25,33.024,2105.274,3.327644584,417.11211566720004
4.0,2.0,2.0,512.0,2.0,16.0,568.5,38.912,607.412,5.598152856,118.1785222848
1.0,8.0,1.0,128.0,1.0,64.0,204.25,0.0,204.25,2.221837024,42.6274696192
32.0,4.0,8.0,512.0,8.0,128.0,834.0,2.176,836.176,1.63863816,168.110910528
16.0,16.0,8.0,64.0,8.0,512.0,354.0,0.28800000000000003,354.288,1.1673633756652733,71.73389070053221
16.0,16.0,1.0,1024.0,1.0,16.0,1284.25,0.0,1284.25,16.2021978021978,269.81175824175824
16.0,16.0,4.0,64.0,4.0,16.0,337.0,18.432000000000002,355.432,16.176703296703295,80.34136263736264
4.0,2.0,2.0,512.0,8.0,128.0,570.0,1.792,571.792,1.7942909839999999,115.4354327872
16.0,16.0,2.0,64.0,8.0,512.0,330.0,1.056,331.056,1.167506503664987,66.93400520293198
16.0,16.0,2.0,128.0,2.0,512.0,392.5,1.28,393.78,1.1674956236650087,79.433996498932
2.0,32.0,2.0,512.0,8.0,128.0,794.0,5.376,799.376,1.638660408,160.1109283264
1.0,1.0,4.0,16.0,1.0,32.0,48.25,0.512,48.762,3.332358488,12.3158867904
32.0,32.0,2.0,512.0,8.0,16.0,1034.0,73.72800000000001,1107.728,5.578220976,211.2625767808
4.0,2.0,8.0,8.0,8.0,128.0,90.0,0.20800000000000002,90.208,1.639542592,19.3116340736
8.0,128.0,4.0,1024.0,1.0,32.0,2128.25,34.816,2163.066,3.327599896,428.31207991680003
4.0,32.0,8.0,512.0,2.0,128.0,832.5,5.248,837.748,1.638843376,167.8110747008
4.0,4.0,8.0,512.0,2.0,16.0,608.5,34.816,643.316,5.578592608,126.16287408640001
16.0,16.0,8.0,128.0,2.0,128.0,416.5,2.048,418.548,1.6393345667213308,84.61146765337708
2.0,2.0,8.0,8.0,8.0,16.0,74.0,1.1520000000000001,75.152,5.58575352,19.268602816
16.0,16.0,2.0,512.0,4.0,16.0,777.0,49.152,826.152,16.18725274725275,168.3498021978022
128.0,1.0,1.0,1024.0,4.0,32.0,2061.0,16.384,2077.384,4.176950712,415.54156056960005
1.0,128.0,1.0,1024.0,1.0,32.0,2060.25,0.0,2060.25,3.3285094,414.71280752
4.0,4.0,2.0,8.0,8.0,128.0,82.0,1.04,83.04,1.7159716,17.772777280000003
2.0,4.0,8.0,512.0,8.0,128.0,594.0,1.216,595.216,1.638645208,120.11091616640002
